Resource,Field,StandardName,DisplayName,Group,DataType,MaxLength,MaxPrecision,Synonyms,FieldStatus,BEDES,Lookup,LookupStatus,PropertyTypes,Payloads,SpanishName,FrenchCanadianName,StatusChangeDate,RevisionDate,AddedInVersion,SourceResource,OrgPct,OrgAdopted,OrgTotal,SourceUrl,FetchedAt
Property,OperatingExpenseIncludes,OperatingExpenseIncludes,Operating Expense Includes,Financial,"String List, Multi",1024,,,Active,,OperatingExpenseIncludes,Open with Enumerations,RINC,,Gasto Operativo Incluye,Compris dans les dépenses d’exploitation,11/19/2013,6/17/2021,,,22,75,344,https://dd.reso.org/DD2.0/Property/OperatingExpenseIncludes/,2026-05-04T15:53:30Z
Property,OriginalEntryTimestamp,OriginalEntryTimestamp,Original Entry Timestamp,"Listing, Dates",Timestamp,27,,"EntryDate, InputDate, DateTimeCreated, CreatedDate.",Active,"Date Status = ""Created""Date = [value]",,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Marca de Tiempo Entrada Original,Heure et date de l’entrée originale,6/21/2016,6/17/2021,,,94,324,344,https://dd.reso.org/DD2.0/Property/OriginalEntryTimestamp/,2026-05-04T15:53:31Z
Property,OriginalListPrice,OriginalListPrice,Original List Price,"Listing, Price",Number,14,2,OriginalPrice,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Precio Original de Listado,Prix initial de l’inscription,11/9/2011,6/17/2021,,,94,323,344,https://dd.reso.org/DD2.0/Property/OriginalListPrice/,2026-05-04T15:53:30Z
Property,OriginatingSystem,OriginatingSystem,Originating System,Listing,Resource,,,,Active,,,,,OM,,,1/6/2022,2/10/2022,1.7.0,OUID,,,,https://dd.reso.org/DD2.0/Property/OriginatingSystem/,2026-05-04T15:53:31Z
Property,OriginatingSystemID,OriginatingSystemID,Originating System ID,Listing,String,25,,AuthoritativeSystemID,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,ID Sistema de Origen,ID du système d’origine,6/21/2016,6/17/2021,1.5.0,,70,242,344,https://dd.reso.org/DD2.0/Property/OriginatingSystemID/,2026-05-04T15:53:31Z
Property,OriginatingSystemKey,OriginatingSystemKey,Originating System Key,Listing,String,255,,"ProviderKey, AuthoritativeSystemKey",Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Clave de Sistema de Origen,Clé du système d’origine,12/26/2018,8/25/2023,1.4.0,,90,311,344,https://dd.reso.org/DD2.0/Property/OriginatingSystemKey/,2026-05-04T15:53:31Z
Property,OriginatingSystemName,OriginatingSystemName,Originating System Name,Listing,String,255,,"ProviderName, MLSID, AuthoritativeSystem",Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Nombre de Sistema de Origen,Nom du système d’origine,12/26/2018,8/25/2023,1.5.0,,95,328,344,https://dd.reso.org/DD2.0/Property/OriginatingSystemName/,2026-05-04T15:53:31Z
Property,OtherEquipment,OtherEquipment,Other Equipment,Equipment,"String List, Multi",1024,,,Active,,OtherEquipment,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM",OM,Otro Equipo,Autres équipements,12/26/2018,6/17/2021,,,71,243,344,https://dd.reso.org/DD2.0/Property/OtherEquipment/,2026-05-04T15:53:31Z
Property,OtherExpense,OtherExpense,Other Expense,Financial,Number,14,2,,Active,,,,"RINC , COMS , COML",,Otro Gasto,Autres dépenses,11/9/2011,6/17/2021,,,28,97,344,https://dd.reso.org/DD2.0/Property/OtherExpense/,2026-05-04T15:53:31Z
Property,OtherParking,OtherParking,Other Parking,Structure,String,1024,,,Active,,,,"RESI , RLSE , RINC , MOBI , FARM",,Otro Estacionamiento,Autres espaces de stationnement,12/26/2018,6/17/2021,,,16,55,344,https://dd.reso.org/DD2.0/Property/OtherParking/,2026-05-04T15:53:31Z
Property,OtherStructures,OtherStructures,Other Structures,Structure,"String List, Multi",1024,,,Active,,OtherStructures,Open with Enumerations,"RESI , RLSE , RINC , MOBI , FARM",OM,Otras Estructuras,Autres structures,12/26/2018,3/27/2026,,,77,266,344,https://dd.reso.org/DD2.0/Property/OtherStructures/,2026-05-04T15:53:31Z
Property,OwnerName,OwnerName,Owner Name,OccupantOwner,String,50,,,Active,"Contact Label = ""Owner""Full Name = [value]",,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Nombre del Propietario,Nom du propriétaire,11/9/2011,6/17/2021,,,77,265,344,https://dd.reso.org/DD2.0/Property/OwnerName/,2026-05-04T15:53:31Z
Property,OwnerPays,OwnerPays,Owner Pays,Financial,"String List, Multi",1024,,,Active,,OwnerPays,Open with Enumerations,"RLSE , RINC , COMS , COML",,Pago del Propietario,Payé par le propriétaire,6/21/2016,6/17/2021,,,53,183,344,https://dd.reso.org/DD2.0/Property/OwnerPays/,2026-05-04T15:53:31Z
Property,OwnerPhone,OwnerPhone,Owner Phone,OccupantOwner,String,16,,,Active,"Contact Label = ""Owner""Telephone Number = [value]",,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Teléfono del Propietario,Numéro de téléphone du propriétaire,11/9/2011,6/17/2021,,,42,146,344,https://dd.reso.org/DD2.0/Property/OwnerPhone/,2026-05-04T15:53:31Z
Property,Ownership,Ownership,Ownership,"Listing, Contract",String,1024,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Propiedad,Propriété,12/26/2018,6/17/2021,,,25,86,344,https://dd.reso.org/DD2.0/Property/Ownership/,2026-05-04T15:53:31Z
Property,OwnershipType,OwnershipType,Ownership Type,Business,"String List, Single",50,,,Active,"Contact Label = ""Business""Ownership = [value]",OwnershipType,Open with Enumerations,BUSO,OM,Tipo de Propiedad,Type de propriété,7/3/2014,6/17/2021,,,22,76,344,https://dd.reso.org/DD2.0/Property/OwnershipType/,2026-05-04T15:53:31Z
Property,ParcelNumber,ParcelNumber,Parcel Number,Tax,String,50,,"APN, AssessorsParcelNumber, TaxID, AssessorNumber",Active,"Identifier Label = ""Assessor parcel number""Identifier = [value]",,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML","IDX , OM",Número de Parcela,Numéro de parcelle,12/26/2018,8/25/2023,,,88,304,344,https://dd.reso.org/DD2.0/Property/ParcelNumber/,2026-05-04T15:53:31Z
Property,ParkManagerName,ParkManagerName,Park Manager Name,Characteristics,String,50,,,Active,"Occupancy Classification = ""Manufactured home""Premises Level = 'Site""Contact Label = ""Property manager""Contact Name = [value]",,,MOBI,,Nombre Gerente de Parque,Nom du gestionnaire du parc,11/9/2011,6/17/2021,,,6,22,344,https://dd.reso.org/DD2.0/Property/ParkManagerName/,2026-05-04T15:53:31Z
Property,ParkManagerPhone,ParkManagerPhone,Park Manager Phone,Characteristics,String,16,,,Active,"Occupancy Classification = ""Manufactured home""Premises Level = 'Site""Contact Label = ""Property manager""Telephone Number = [value]",,,MOBI,,Teléfono Gerente de Parque,Numéro de téléphone du gestionnaire du parc,11/9/2011,6/17/2021,,,6,22,344,https://dd.reso.org/DD2.0/Property/ParkManagerPhone/,2026-05-04T15:53:31Z
Property,ParkName,ParkName,Park Name,Characteristics,String,50,,,Active,"Occupancy Classification = ""Manufactured home""Premises Level = 'Site""Identifier Label = ""Name""Identifier = [value]",,,"MOBI , COMS , COML","IDX , OM",Nombre de Parque,Nom du parc,12/26/2018,6/17/2021,,,13,45,344,https://dd.reso.org/DD2.0/Property/ParkName/,2026-05-04T15:53:31Z
Property,ParkingFeatures,ParkingFeatures,Parking Features,Structure,"String List, Multi",1024,,,Active,,ParkingFeatures,Open with Enumerations,"RESI , RLSE , RINC , MOBI , FARM","IDX , OM",Características de Estacionamiento,Caractéristiques du stationnement,12/26/2018,6/17/2021,,,86,296,344,https://dd.reso.org/DD2.0/Property/ParkingFeatures/,2026-05-04T15:53:31Z
Property,ParkingTotal,ParkingTotal,Parking Total,Structure,Number,14,2,,Active,"Interval Measure = ""Total""Spatial Unit Type = ""Parking space""Quantity = [value]",,,"RESI , RLSE , RINC , MOBI , FARM , COMS , COML , BUSO",OM,Total de Estacionamiento,Espaces de stationnement totaux,11/9/2011,6/17/2021,,,72,249,344,https://dd.reso.org/DD2.0/Property/ParkingTotal/,2026-05-04T15:53:31Z
Property,PastureArea,PastureArea,Pasture Area,Farming,Number,14,2,,Active,,,,FARM,,Área de Pasto,Superficie allouée au pâturage,11/9/2011,6/17/2021,,,19,66,344,https://dd.reso.org/DD2.0/Property/PastureArea/,2026-05-04T15:53:31Z
Property,PatioAndPorchFeatures,PatioAndPorchFeatures,Patio And Porch Features,Structure,"String List, Multi",1024,,,Active,,PatioAndPorchFeatures,Open with Enumerations,"RESI , RLSE , RINC , MOBI , FARM","IDX , OM",Características de Patio Y Porche,Caractéristiques du patio/de la véranda,12/26/2018,6/17/2021,,,76,263,344,https://dd.reso.org/DD2.0/Property/PatioAndPorchFeatures/,2026-05-04T15:53:32Z
Property,PendingTimestamp,PendingTimestamp,Pending Timestamp,"Listing, Dates",Timestamp,27,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Marca de Tiempo Pendiente,Heure et date où le statut En attente a été sélectionné,6/21/2016,6/17/2021,,,74,253,344,https://dd.reso.org/DD2.0/Property/PendingTimestamp/,2026-05-04T15:53:32Z
Property,PestControlExpense,PestControlExpense,Pest Control Expense,Financial,Number,14,2,,Active,,,,RINC,,Gasto Control de Plagas,Dépenses relatives à la lutte antiparasitaire,11/9/2011,6/17/2021,,,3,10,344,https://dd.reso.org/DD2.0/Property/PestControlExpense/,2026-05-04T15:53:32Z
Property,PetsAllowed,PetsAllowed,Pets Allowed,Characteristics,"String List, Multi",1024,,,Active,,PetsAllowed,Open with Enumerations,"RLSE , MOBI",,Se Permiten Mascotas,Animaux permis,7/21/2015,4/4/2023,1.4.0,,65,224,344,https://dd.reso.org/DD2.0/Property/PetsAllowed/,2026-05-04T15:53:32Z
Property,PhotosChangeTimestamp,PhotosChangeTimestamp,Photos Change Timestamp,"Listing, Media",Timestamp,27,,PhotoChangeTimestamp,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",IDX,Marca de Tiempo Cambio de Fotografías,Heure et date de la mise à jour des photos,12/26/2018,8/25/2023,,,97,334,344,https://dd.reso.org/DD2.0/Property/PhotosChangeTimestamp/,2026-05-04T15:53:32Z
Property,PhotosCount,PhotosCount,Photos Count,"Listing, Media",Number,2,,PhotoCount,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",IDX,Conteo de Fotografías,Nombre de photos,12/26/2018,6/17/2021,,,99,341,344,https://dd.reso.org/DD2.0/Property/PhotosCount/,2026-05-04T15:53:32Z
Property,PoolExpense,PoolExpense,Pool Expense,Financial,Number,14,2,,Active,,,,RINC,,Gasto de Piscina,Dépenses relatives à la piscine,11/9/2011,6/17/2021,,,1,5,344,https://dd.reso.org/DD2.0/Property/PoolExpense/,2026-05-04T15:53:32Z
Property,PoolFeatures,PoolFeatures,Pool Features,Characteristics,"String List, Multi",1024,,,Active,,PoolFeatures,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM","IDX , OM",Características de Piscina,Caractéristiques de la piscine,12/26/2018,6/17/2021,,,79,271,344,https://dd.reso.org/DD2.0/Property/PoolFeatures/,2026-05-04T15:53:32Z
Property,PoolPrivateYN,PoolPrivateYN,Pool Private Yes/No,Characteristics,Boolean,,,,Active,"Water Feature Type = ""Pool""",,,"RESI , RLSE , RINC , LAND , MOBI , FARM","IDX , OM",Piscina Privada SN,Piscine privée O/N,12/26/2018,6/17/2021,,,41,141,344,https://dd.reso.org/DD2.0/Property/PoolPrivateYN/,2026-05-04T15:53:32Z
Property,Possession,Possession,Possession,"Listing, Closing","String List, Multi",255,,,Active,,Possession,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Posesión,Prise de possession,11/9/2011,6/17/2021,,,74,256,344,https://dd.reso.org/DD2.0/Property/Possession/,2026-05-04T15:53:32Z
Property,PossibleUse,PossibleUse,Possible Use,Characteristics,"String List, Multi",1024,,,Active,,CurrentOrPossibleUse,Open with Enumerations,LAND,"IDX , OM",Uso Posible,Utilisation possible,12/26/2018,3/27/2026,,,49,168,344,https://dd.reso.org/DD2.0/Property/PossibleUse/,2026-05-04T15:53:32Z
Property,PostalCity,PostalCity,Postal City,"Location, Address","String List, Single",50,,,Active,,PostalCity,Open,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Ciudad Postal,Ville postale,11/9/2011,6/17/2021,,,29,100,344,https://dd.reso.org/DD2.0/Property/PostalCity/,2026-05-04T15:53:32Z
Property,PostalCode,PostalCode,Postal Code,"Location, Address",String,10,,"ZipCode, Zip",Active,ZIP Code = [value],,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Código Postal,Code postal,12/26/2018,6/17/2021,,,99,341,344,https://dd.reso.org/DD2.0/Property/PostalCode/,2026-05-04T15:53:32Z
Property,PostalCodePlus4,PostalCodePlus4,Postal Code Plus4,"Location, Address",String,4,,"Zip+4, ZipPlus4",Active,ZIP Plus 4 = [value],,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Código Postal Más 4,Code postal +4,12/26/2018,8/25/2023,,,53,184,344,https://dd.reso.org/DD2.0/Property/PostalCodePlus4/,2026-05-04T15:53:32Z
Property,PowerProduction,PowerProduction,Power Production,Utilities,Collection,,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML",,Producción de Energía,,8/9/2017,5/24/2017,1.6.0,PropertyPowerProduction,,,,https://dd.reso.org/DD2.0/Property/PowerProduction/,2026-05-04T15:53:32Z
Property,PowerProductionType,PowerProductionType,Power Production Type,Utilities,"String List, Multi",1024,,,Active,,PowerProductionType,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML",OM,Tipo de Producción de Energía,Type de système production d’énergie,6/21/2016,3/27/2026,1.5.0,,12,42,344,https://dd.reso.org/DD2.0/Property/PowerProductionType/,2026-05-04T15:53:32Z
Property,PowerProductionYN,PowerProductionYN,Power Production Yes/No,Utilities,Boolean,,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML",,,,1/10/2019,1/10/2019,2.0.0,,0,1,344,https://dd.reso.org/DD2.0/Property/PowerProductionYN/,2026-05-04T15:53:32Z
Property,PreviousListPrice,PreviousListPrice,Previous List Price,"Listing, Price",Number,14,2,"PreviousPrice, LastPrice, ListPriorPrice",Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Precio Anterior de Listado,Prix antérieur de l’inscription,11/9/2011,6/17/2021,,,63,217,344,https://dd.reso.org/DD2.0/Property/PreviousListPrice/,2026-05-04T15:53:32Z
Property,PriceChangeTimestamp,PriceChangeTimestamp,Price Change Timestamp,"Listing, Dates",Timestamp,27,,"PriceChangeDateTime, PriceChange",Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Marca de Tiempo Cambio de Precio,Heure et date de la mise à jour du prix de l’inscription,12/26/2018,6/17/2021,,,90,311,344,https://dd.reso.org/DD2.0/Property/PriceChangeTimestamp/,2026-05-04T15:53:32Z
Property,PrivateOfficeRemarks,PrivateOfficeRemarks,Private Office Remarks,"Listing, Remarks",String,4000,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Observaciones de Oficina Privada,Commentaires privés du bureau,6/21/2016,6/17/2021,,,20,68,344,https://dd.reso.org/DD2.0/Property/PrivateOfficeRemarks/,2026-05-04T15:53:32Z
Property,PrivateRemarks,PrivateRemarks,Private Remarks,"Listing, Remarks",String,4000,,"AgentRemarks, ConfidentialRemarks",Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",OM,Observaciones Privadas,Commentaires privés,11/9/2011,6/17/2021,,,90,311,344,https://dd.reso.org/DD2.0/Property/PrivateRemarks/,2026-05-04T15:53:32Z
Property,ProfessionalManagementExpense,ProfessionalManagementExpense,Professional Management Expense,Financial,Number,14,2,ManagementCompanyExpense,Active,,,,"RINC , COMS , COML",,Costo de Administración Profesional,Dépenses en gestion professionnelle,7/3/2014,6/17/2021,,,18,63,344,https://dd.reso.org/DD2.0/Property/ProfessionalManagementExpense/,2026-05-04T15:53:32Z
Property,PropertyAttachedYN,PropertyAttachedYN,Property Attached Yes/No,Structure,Boolean,,,StructureAttachedYN,Active,"If (PropertyAttachedYN == true) Vertical Surroundings = ""Attached"" Else Vertical Surroundings = ""Unknown""",,,"RESI , RLSE , RINC , MOBI , FARM",IDX,Propiedad Adjunta SN,Propriété attenante O/N,12/26/2018,6/17/2021,,,39,135,344,https://dd.reso.org/DD2.0/Property/PropertyAttachedYN/,2026-05-04T15:53:33Z
Property,PropertyCondition,PropertyCondition,Property Condition,Structure,"String List, Multi",1024,,"StructuralCondition, Condition",Active,"Identifier Label = ""Premises""Condition = [value]",PropertyCondition,Open with Enumerations,"RESI , RLSE , RINC , MOBI , FARM",,Condición de la Propiedad,Condition de la propriété,6/21/2016,6/17/2021,1.4.0,,63,215,344,https://dd.reso.org/DD2.0/Property/PropertyCondition/,2026-05-04T15:53:33Z
Property,PropertySubType,PropertySubType,Property Sub Type,,"String List, Single",50,,,Active,,PropertySubType,Open with Enumerations,"RESI , RLSE , MOBI , COMS , COML , BUSO","IDX , OM",Subtipo de Propiedad,Sous-type de propriété,12/26/2018,8/25/2023,,,95,327,344,https://dd.reso.org/DD2.0/Property/PropertySubType/,2026-05-04T15:53:33Z
Property,PropertyTimeZoneName,PropertyTimeZoneName,Property Time Zone Name,"Listing, Dates","String List, Single",150,,,Active,,IanaTimeZoneValues,Locked with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML",OM,,,3/17/2022,10/11/2024,2.0.0,,1,2,344,https://dd.reso.org/DD2.0/Property/PropertyTimeZoneName/,2026-05-04T15:53:33Z
Property,PropertyTimeZoneObservesDstYN,PropertyTimeZoneObservesDstYN,Property Time Zone Observes DST Yes/No,"Listing, Dates",Boolean,,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML",OM,,,3/17/2022,3/17/2022,2.0.0,,,,,https://dd.reso.org/DD2.0/Property/PropertyTimeZoneObservesDstYN/,2026-05-04T15:53:33Z
Property,PropertyTimeZoneStandardOffset,PropertyTimeZoneStandardOffset,Property Time Zone Standard Offset,"Listing, Dates",Number,10,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML",OM,,,3/17/2022,3/17/2022,2.0.0,,,,,https://dd.reso.org/DD2.0/Property/PropertyTimeZoneStandardOffset/,2026-05-04T15:53:33Z
Property,PropertyType,PropertyType,Property Type,,"String List, Single",50,,,Active,,PropertyType,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Tipo de Propiedad,Type de propriété,12/26/2018,6/17/2021,,,99,342,344,https://dd.reso.org/DD2.0/Property/PropertyType/,2026-05-04T15:53:33Z
Property,PublicRemarks,PublicRemarks,Public Remarks,"Listing, Remarks",String,4000,,"PropertyDescription, InternetRemarks, Remarks",Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO","IDX , OM",Observaciones Públicas,Commentaires publics,12/26/2018,8/25/2023,,,99,342,344,https://dd.reso.org/DD2.0/Property/PublicRemarks/,2026-05-04T15:53:33Z
Property,PublicSurveyRange,PublicSurveyRange,Public Survey Range,Tax,String,20,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM",,Rango de Estudio de Terreno,Rangée selon le Public Land Survey System,7/3/2014,6/17/2021,,,14,47,344,https://dd.reso.org/DD2.0/Property/PublicSurveyRange/,2026-05-04T15:53:33Z
Property,PublicSurveySection,PublicSurveySection,Public Survey Section,Tax,String,20,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM",,Estudio de Terreno de Sección,Section selon le Public Land Survey System,7/3/2014,6/17/2021,,,18,62,344,https://dd.reso.org/DD2.0/Property/PublicSurveySection/,2026-05-04T15:53:33Z
Property,PublicSurveyTownship,PublicSurveyTownship,Public Survey Township,Tax,String,20,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM",,Estudio de Terreno de Municipio,Comté selon le Public Land Survey System,7/3/2014,6/17/2021,,,13,44,344,https://dd.reso.org/DD2.0/Property/PublicSurveyTownship/,2026-05-04T15:53:33Z
Property,PurchaseContractDate,PurchaseContractDate,Purchase Contract Date,"Listing, Dates",Date,10,,"PendingDate, DatePending, UnderContractDate, ContractDate, LeasePending, PendingLeaseDate, LeaseAgreementDate",Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Fecha de Contrato de Compra,Date du contrat d’achat,6/21/2016,6/17/2021,,,84,290,344,https://dd.reso.org/DD2.0/Property/PurchaseContractDate/,2026-05-04T15:53:33Z
Property,RVParkingDimensions,RVParkingDimensions,RV Parking Dimensions,Structure,String,50,,,Active,,,,"RESI , RLSE , RINC , MOBI , FARM",,Dimensiones de Estacionamiento de Vehículo Recreativo,Dimensions de l’espace de stationnement pour VR,11/9/2011,6/17/2021,,,3,11,344,https://dd.reso.org/DD2.0/Property/RVParkingDimensions/,2026-05-04T15:53:34Z
Property,RangeArea,RangeArea,Range Area,Farming,Number,14,2,,Active,,,,FARM,,Rango de Área,Superficie de la rangée,11/9/2011,6/17/2021,,,3,11,344,https://dd.reso.org/DD2.0/Property/RangeArea/,2026-05-04T15:53:33Z
Property,RentControlYN,RentControlYN,Rent Control Yes/No,Financial,Boolean,,,,Active,,,,"RINC , COMS , COML",OM,Control de Alquiler SN,Contrôle des loyers O/N,7/3/2014,6/17/2021,,,4,14,344,https://dd.reso.org/DD2.0/Property/RentControlYN/,2026-05-04T15:53:33Z
Property,RentIncludes,RentIncludes,Rent Includes,Financial,"String List, Multi",1024,,,Active,,RentIncludes,Open with Enumerations,"RLSE , MOBI","IDX , OM",Alquiler Incluye,Compris dans le loyer,12/26/2018,6/17/2021,,,39,133,344,https://dd.reso.org/DD2.0/Property/RentIncludes/,2026-05-04T15:53:33Z
Property,RoadFrontageType,RoadFrontageType,Road Frontage Type,Characteristics,"String List, Multi",1024,,,Active,,RoadFrontageType,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM",,Tipo de Fachada Vial,Type de façade de la route,12/26/2018,3/27/2026,,,72,246,344,https://dd.reso.org/DD2.0/Property/RoadFrontageType/,2026-05-04T15:53:33Z
Property,RoadResponsibility,RoadResponsibility,Road Responsibility,Characteristics,"String List, Multi",1024,,,Active,,RoadResponsibility,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM",,Responsabilidad Vial,Responsable de l’entretien de la route,8/9/2017,3/27/2026,,,36,125,344,https://dd.reso.org/DD2.0/Property/RoadResponsibility/,2026-05-04T15:53:34Z
Property,RoadSurfaceType,RoadSurfaceType,Road Surface Type,Characteristics,"String List, Multi",1024,,,Active,,RoadSurfaceType,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM",,Tipo de Superficie Vial,Type de surface de la route,12/26/2018,3/27/2026,,,74,253,344,https://dd.reso.org/DD2.0/Property/RoadSurfaceType/,2026-05-04T15:53:33Z
Property,Roof,Roof,Roof,Structure,"String List, Multi",1024,,,Active,"Location = ""Roof""Finish = [value]",Roof,Open with Enumerations,"RESI , RLSE , RINC , MOBI , FARM , COMS , COML",IDX,Tejado,Toiture,12/26/2018,8/25/2023,,,89,307,344,https://dd.reso.org/DD2.0/Property/Roof/,2026-05-04T15:53:33Z
Property,RoomType,RoomType,Room Type,"Structure, Rooms","String List, Multi",1024,,,Active,"Premises Level = ""Space"" Occupancy Classification = [value]",RoomType,Open with Enumerations,"RESI , RLSE , MOBI , FARM",IDX,Tipo de Habitación,Type de pièce,12/26/2018,3/27/2026,,,25,85,344,https://dd.reso.org/DD2.0/Property/RoomType/,2026-05-04T15:53:34Z
Property,Rooms,Rooms,Rooms,"Structure, Rooms",Collection,,,,Active,,,,"RESI , RLSE , MOBI , FARM",,Habitaciones,,8/9/2017,5/24/2017,1.6.0,PropertyRooms,1,3,344,https://dd.reso.org/DD2.0/Property/Rooms/,2026-05-04T15:53:33Z
Property,RoomsTotal,RoomsTotal,Rooms Total,"Structure, Rooms",Number,3,,,Active,"Spatial Unit Type = ""Room"" Quantity = [value]",,,"RESI , RLSE , RINC , MOBI , FARM",IDX,Total Habitaciones,Pièces totales,12/26/2018,6/17/2021,,,67,231,344,https://dd.reso.org/DD2.0/Property/RoomsTotal/,2026-05-04T15:53:34Z
Property,SeatingCapacity,SeatingCapacity,Seating Capacity,Business,Number,10,,,Active,"Occupant Quantity Type = ""Capacity""Quantity = [vale]",,,BUSO,OM,Número de Asientos,Nombre de places,7/3/2014,6/17/2021,,,8,27,344,https://dd.reso.org/DD2.0/Property/SeatingCapacity/,2026-05-04T15:53:34Z
Property,SecurityFeatures,SecurityFeatures,Security Features,Equipment,"String List, Multi",1024,,,Active,,SecurityFeatures,Open with Enumerations,"RESI , RLSE , RINC , MOBI , FARM , COMS , COML",OM,Características de Seguridad,Caractéristiques de la sécurité,12/26/2018,6/17/2021,,,74,254,344,https://dd.reso.org/DD2.0/Property/SecurityFeatures/,2026-05-04T15:53:34Z
Property,SeniorCommunityYN,SeniorCommunityYN,Senior Community Yes/No,Characteristics,Boolean,,,,Active,"If (SeniorCommunityYN == true) Occupant Type = ""Independent seniors community"" Else Occupant Type = ""Unknown""",,,"RESI , RLSE , RINC , LAND , MOBI , FARM","IDX , OM",Comunidad de Tercera Edad SN,Communauté de personnes âgées O/N,12/26/2018,6/17/2021,,,34,117,344,https://dd.reso.org/DD2.0/Property/SeniorCommunityYN/,2026-05-04T15:53:34Z
Property,SerialU,SerialU,Serial U,Structure,String,25,,Unit1SerialNo,Active,"Occupancy Classification = ""Manufactured home""Serial Number = [value]",,,"RESI , RLSE , MOBI",OM,Serie U,Numéro de série U,12/26/2018,6/17/2021,,,17,58,344,https://dd.reso.org/DD2.0/Property/SerialU/,2026-05-04T15:53:34Z
Property,SerialX,SerialX,Serial X,Structure,String,25,,Unit2SerialNo,Active,,,,"RESI , RLSE , MOBI",OM,Serie X,Numéro de série X,12/26/2018,6/17/2021,,,6,21,344,https://dd.reso.org/DD2.0/Property/SerialX/,2026-05-04T15:53:34Z
Property,SerialXX,SerialXX,Serial XX,Structure,String,25,,Unit3SerialNo,Active,,,,"RESI , RLSE , MOBI",OM,Serie XX,Numéro de série XX,12/26/2018,6/17/2021,,,4,14,344,https://dd.reso.org/DD2.0/Property/SerialXX/,2026-05-04T15:53:34Z
Property,Sewer,Sewer,Sewer,Utilities,"String List, Multi",1024,,,Active,,Sewer,Open with Enumerations,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML",IDX,Alcantarillado,Égout,12/26/2018,8/25/2023,,,87,299,344,https://dd.reso.org/DD2.0/Property/Sewer/,2026-05-04T15:53:34Z
Property,ShowingAdvanceNotice,ShowingAdvanceNotice,Showing Advance Notice,"Listing, Showing",Number,2,,,Active,,,,"RESI , RLSE , RINC , LAND , MOBI , FARM , COMS , COML , BUSO",,Aviso Previo Exhibición,Préavis relatif à une visite,8/9/2017,6/17/2021,1.6.0,,10,34,344,https://dd.reso.org/DD2.0/Property/ShowingAdvanceNotice/,2026-05-04T15:53:34Z
